"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"5018","PAYAW",NA,NA,NA,NA,547,NA,-92.17,NA,NA,NA,547
"5019","PAYS",49.84,"M",30.47,"M",1.54,"M",-6.29,5.06,49840000,30470000,1540000
"5020","PAYX",360.63,"M",321.76,"M",6.71,"M",-5.49,2.09,360630000,321760000,6710000
"5021","PBCT",424.68,"M",421.11,"M",14.63,"M",0.98,3.48,424680000,421110000,14630000
"5022","PBCTP",NA,NA,NA,NA,9227,NA,-7.86,NA,NA,NA,9227
"5023","PBFS",25.98,"M",11.51,"M",194942,NA,-0.68,1.69,25980000,11510000,194942
"5024","PBHC",4.53,"M",2.76,"M",6332,NA,2.41,0.23,4530000,2760000,6332
"5025","PBIP",8.14,"M",6.84,"M",80788,NA,17.1,1.18,8140000,6840000,80788
"5026","PBLA",9.65,"M",7.79,"M",191015,NA,38.3,2.45,9650000,7790000,191015
"5027","PBPB",27.95,"M",13.87,"M",724740,NA,9.31,5.23,27950000,13870000,724740
"5028","PBTS",9.18,"M",2.81,"M",5340,NA,0.6,0.19,9180000,2810000,5340
"5029","PBYI",39.76,"M",33.56,"M",4.71,"M",-4.39,14.02,39760000,33560000,4710000
"5030","PCAR",346.94,"M",340.5,"M",3.83,"M",-9.13,1.12,346940000,340500000,3830000
"5031","PCB",15.39,"M",12.1,"M",117870,NA,6.67,0.97,15390000,12100000,117870
"5032","PCH",66.92,"M",64.41,"M",1.23,"M",-9.3,1.92,66920000,64410000,1230000
"5033","PCOM",13.23,"M",11.25,"M",12989,NA,-27.46,0.12,13230000,11250000,12989
"5034","PCRX",43.44,"M",42.85,"M",5.93,"M",-4.73,13.84,43440000,42850000,5930000
"5035","PCSA",10.57,"M",3.53,"M",12053,NA,157.76,0.34,10570000,3530000,12053
"5036","PCSB",16.63,"M",13.74,"M",108485,NA,-21.95,0.79,16630000,13740000,108485
"5037","PCTI",18.72,"M",15.78,"M",400956,NA,7.07,2.54,18720000,15780000,400956
"5038","PCTY",54.37,"M",37.61,"M",484696,NA,2.44,1.29,54370000,37610000,484696
"5039","PCVX",50.95,"M",27.86,"M",3.36,"M",3.61,12.05,50950000,27860000,3360000
"5040","PCYG",19.56,"M",12.21,"M",228557,NA,9.05,1.87,19560000,12210000,228557
"5041","PCYO",23.87,"M",22.97,"M",386814,NA,-1.77,1.68,23870000,22970000,386814
"5042","PDCE",99.6,"M",97.66,"M",7.56,"M",-4.62,7.74,99600000,97660000,7560000
"5043","PDCO",96.5,"M",85.37,"M",6.94,"M",-2.02,8.12,96500000,85370000,6940000
"5044","PDD",679.01,"M",856.66,"M",15.87,"M",-45.45,1.85,679010000,856660000,15870000
"5045","PDEX",3.86,"M",2.77,"M",21433,NA,-1.66,0.77,3860000,2770000,21433
"5046","PDFS",36.63,"M",28.91,"M",502891,NA,12.65,1.74,36630000,28910000,502891
"5047","PDLB",17.07,"M",7.15,"M",131879,NA,7.8,1.84,17070000,7150000,131879
"5048","PDSB",22.26,"M",17.67,"M",338882,NA,-26.16,1.92,22260000,17670000,338882
"5049","PEBK",5.79,"M",4.39,"M",50005,NA,20.26,1.14,5790000,4390000,50005
"5050","PEBO",19.56,"M",18.91,"M",486490,NA,-7.75,2.57,19560000,18910000,486490
"5051","PEGA",80.9,"M",38.92,"M",2.3,"M",21.2,5.91,80900000,38920000,2300000
"5052","PENN",155.16,"M",151.59,"M",10.77,"M",-7.79,7.1,155160000,151590000,10770000
"5053","PEP",1.38,"B",1.38,"B",9.39,"M",-7.24,0.68,1.38e+09,1.38e+09,9390000
"5054","PERI",33.09,"M",27.37,"M",826280,NA,117.42,3.02,33090000,27370000,826280
"5055","PESI",12.14,"M",10.74,"M",5329,NA,-46.82,0.05,12140000,10740000,5329
"5056","PETQ",25.29,"M",24.94,"M",3.71,"M",-4.39,14.88,25290000,24940000,3710000
"5057","PETS",20.27,"M",19.59,"M",3.99,"M",-23.57,20.36,20270000,19590000,3990000
"5058","PETZ",45.85,"M",11.97,"M",35064,NA,-14.99,0.29,45850000,11970000,35064
"5059","PFBC",14.9,"M",13.46,"M",507214,NA,-10.88,3.77,14900000,13460000,507214
"5060","PFBI",14.67,"M",11.44,"M",110888,NA,12.63,0.97,14670000,11440000,110888
"5061","PFC",37.3,"M",36.62,"M",441959,NA,10.86,1.21,37300000,36620000,441959
"5062","PFG",272.61,"M",271.2,"M",3.83,"M",47.04,1.41,272610000,271200000,3830000
"5063","PFHD",13.54,"M",12.61,"M",90788,NA,15.01,0.72,13540000,12610000,90788
"5064","PFIE",47.96,"M",29.73,"M",56645,NA,277.38,0.19,47960000,29730000,56645
"5065","PFIN",3.15,"M",1.42,"M",345,NA,-90.95,0.02,3150000,1420000,345
"5066","PFIS",7.22,"M",6.82,"M",49510,NA,18.38,0.73,7220000,6820000,49510
"5067","PFLT",38.77,"M",38.15,"M",319821,NA,21.37,0.84,38770000,38150000,319821
"5068","PFMT",54.76,"M",37.54,"M",202927,NA,682.9,0.54,54760000,37540000,202927
"5069","PFPT",57.39,"M",56.56,"M",2.54,"M",37.81,4.49,57390000,56560000,2540000
"5070","PFSW",20.25,"M",14.87,"M",284596,NA,8.76,1.91,20250000,14870000,284596
"5071","PFXNL",NA,NA,NA,NA,5304,NA,9.41,NA,NA,NA,5304
"5072","PGC",18.97,"M",18.21,"M",152131,NA,2.9,0.84,18970000,18210000,152131
"5073","PGEN",178.6,"M",89.3,"M",24.3,"M",1.89,27.21,178600000,89300000,24300000
"5074","PGNY",86.63,"M",42.59,"M",2.23,"M",-0.79,5.25,86630000,42590000,2230000
"5075","PHAR",638.06,"M",NA,NA,12098,NA,446.19,NA,638060000,NA,12098
"5076","PHAS",29.36,"M",15.43,"M",3.13,"M",36.39,20.27,29360000,15430000,3130000
"5077","PHAT",31.21,"M",15.75,"M",472625,NA,-1.86,3,31210000,15750000,472625
"5078","PHCF",11.51,"M",3.76,"M",919,NA,-47.67,0.02,11510000,3760000,919
"5079","PHIC",17.25,"M",NA,NA,8089,NA,102.17,NA,17250000,NA,8089
"5080","PHICU",15,"M",15.69,"M",16929,NA,1199.23,0.11,1.5e+07,15690000,16929
"5081","PHICW",NA,NA,NA,NA,3752,NA,190.4,NA,NA,NA,3752
"5082","PHIO",13.32,"M",10.16,"M",864242,NA,-33.17,8.51,13320000,10160000,864242
"5083","PHIOW",NA,NA,NA,NA,1552,NA,0.98,NA,NA,NA,1552
"5084","PHUN",70.91,"M",56.43,"M",3.23,"M",-8.88,5.73,70910000,56430000,3230000
"5085","PHUNW",NA,NA,NA,NA,51153,NA,-17.52,NA,NA,NA,51153
"5086","PI",23.09,"M",20.96,"M",2.88,"M",19.63,13.75,23090000,20960000,2880000
"5087","PICO",18.95,"M",18.46,"M",292683,NA,-12.03,1.59,18950000,18460000,292683
"5088","PINC",122.24,"M",120.83,"M",2.64,"M",-15.06,2.19,122240000,120830000,2640000
"5089","PIRS",55.97,"M",51.55,"M",2.32,"M",12.9,4.5,55970000,51550000,2320000
"5090","PIXY",20.9,"M",6.71,"M",145618,NA,2.59,2.17,20900000,6710000,145618
"5091","PKBK",11.85,"M",9.86,"M",113767,NA,25.14,1.15,11850000,9860000,113767
"5092","PKOH",12.62,"M",8.39,"M",132694,NA,-0.19,1.58,12620000,8390000,132694
"5093","PLAB",63.42,"M",61.38,"M",2.19,"M",-4.02,3.57,63420000,61380000,2190000
"5094","PLAY",47.64,"M",46.84,"M",7.7,"M",-7.98,16.44,47640000,46840000,7700000
"5095","PLBC",5.18,"M",4.19,"M",41628,NA,-39.73,0.99,5180000,4190000,41628
"5096","PLCE",14.59,"M",13.7,"M",2.66,"M",-16.6,19.42,14590000,13700000,2660000
"5097","PLIN",28.99,"M",20.59,"M",141894,NA,48.09,0.69,28990000,20590000,141894
"5098","PLL",11.55,"M",NA,NA,679722,NA,-26.8,NA,11550000,NA,679722
"5099","PLMR",25.52,"M",24.11,"M",1.16,"M",-2.56,4.82,25520000,24110000,1160000
"5100","PLPC",4.91,"M",2.26,"M",34666,NA,6.48,1.53,4910000,2260000,34666
"5101","PLRX",35.48,"M",24.69,"M",1.04,"M",10.26,4.21,35480000,24690000,1040000
"5102","PLSE",25.34,"M",11.78,"M",1.12,"M",-10.15,9.54,25340000,11780000,1120000
"5103","PLTK",NA,NA,77.37,"M",6.77,"M",39.61,8.75,NA,77370000,6770000
"5104","PLUG",502.52,"M",496.07,"M",36.87,"M",-10.79,7.43,502520000,496070000,36870000
"5105","PLUS",13.5,"M",13.21,"M",213143,NA,-4.07,1.61,13500000,13210000,213143
"5106","PLXP",13.91,"M",13.42,"M",620455,NA,24.91,4.62,13910000,13420000,620455
"5107","PLXS",28.77,"M",28.13,"M",782002,NA,5.69,2.78,28770000,28130000,782002
"5108","PLYA",160.29,"M",122.39,"M",5.61,"M",-28.69,4.58,160290000,122390000,5610000
"5109","PMBC",23.66,"M",23.11,"M",79585,NA,-20.4,0.34,23660000,23110000,79585
"5110","PMD",5.53,"M",4.56,"M",17773,NA,45.32,0.39,5530000,4560000,17773
"5111","PME",79.3,"M",33.9,"M",49477,NA,2192.72,0.15,79300000,33900000,49477
"5112","PMVP",44.77,"M",30.59,"M",1.63,"M",2.96,5.31,44770000,30590000,1630000
"5113","PNBK",3.94,"M",1.32,"M",18055,NA,-4.49,1.37,3940000,1320000,18055
"5114","PNFP",75.9,"M",73.8,"M",994418,NA,-11.5,1.35,75900000,73800000,994418
"5115","PNFPP",9,"M",NA,NA,11398,NA,2.01,NA,9e+06,NA,11398
"5116","PNNT",NA,NA,65.15,"M",197106,NA,-27.47,0.3,NA,65150000,197106
"5117","PNNTG",3.45,"M",NA,NA,4719,NA,-40.45,NA,3450000,NA,4719
"5118","PNRG",1.99,"M",488528,NA,7911,NA,58.95,1.62,1990000,488528,7911
"5119","PNTG",28.26,"M",25.53,"M",462122,NA,-2.64,1.81,28260000,25530000,462122
"5120","POAI",36.45,"M",33.82,"M",874130,NA,20.58,2.58,36450000,33820000,874130
"5121","PODD",66.08,"M",65.16,"M",1.93,"M",-1.6,2.96,66080000,65160000,1930000
"5122","POLA",11.78,"M",6.54,"M",967579,NA,-6.46,14.79,11780000,6540000,967579
"5123","POOL",40.16,"M",38.87,"M",930551,NA,-2.66,2.39,40160000,38870000,930551
"5124","POSH",8,"M",NA,NA,931696,NA,17.82,NA,8e+06,NA,931696
"5125","POWI",59.86,"M",58.63,"M",1.66,"M",7.3,2.83,59860000,58630000,1660000
"5126","POWL",11.67,"M",8.97,"M",191749,NA,-31.57,2.14,11670000,8970000,191749
"5127","POWRU",27.6,"M",NA,NA,2176,NA,-45.88,NA,27600000,NA,2176
"5128","POWW",68.68,"M",51.67,"M",210427,NA,-18.87,0.41,68680000,51670000,210427
"5129","PPBI",94.48,"M",89.74,"M",1.8,"M",-10.51,2,94480000,89740000,1800000
"5130","PPBT",17.21,"M",NA,NA,353122,NA,90.15,NA,17210000,NA,353122
"5131","PPC",243.51,"M",46.78,"M",1.1,"M",-11.28,2.36,243510000,46780000,1100000
"5132","PPD",350.13,"M",115.62,"M",4.28,"M",28.29,3.7,350130000,115620000,4280000
"5133","PPGHU",34.5,"M",NA,NA,1728,NA,-92.92,NA,34500000,NA,1728
"5134","PPIH",8.16,"M",7.35,"M",1020,NA,-69.73,0.01,8160000,7350000,1020
"5135","PPSI",8.73,"M",3.98,"M",197195,NA,-23.52,4.95,8730000,3980000,197195
"5136","PRAA",45.58,"M",44.56,"M",3.4,"M",2.76,7.63,45580000,44560000,3400000
"5137","PRAH",64.54,"M",64,"M",748886,NA,-5.46,1.17,64540000,6.4e+07,748886
"5138","PRAX",38.26,"M",16.11,"M",892701,NA,-35.53,5.54,38260000,16110000,892701
"5139","PRCH",81.48,"M",58.57,"M",7.51,"M",14.19,12.82,81480000,58570000,7510000
"5140","PRCHW",NA,NA,NA,NA,47133,NA,261.89,NA,NA,NA,47133
"5141","PRDO",69.29,"M",67.24,"M",3.35,"M",-4.4,4.98,69290000,67240000,3350000
"5142","PRFT",33.01,"M",32.25,"M",1.76,"M",-0.13,5.45,33010000,32250000,1760000
"5143","PRFX",8.76,"M",3.07,"M",27756,NA,220.14,0.9,8760000,3070000,27756
"5144","PRGS",44.22,"M",43.55,"M",955335,NA,-11.98,2.19,44220000,43550000,955335
"5145","PRGX",23.63,"M",21.65,"M",197695,NA,-8.46,0.91,23630000,21650000,197695
"5146","PRIM",49.15,"M",45.27,"M",570548,NA,2.7,1.26,49150000,45270000,570548
"5147","PRLD",46.2,"M",42.58,"M",1.43,"M",-2.74,3.35,46200000,42580000,1430000
"5148","PROF",20.21,"M",17.81,"M",322880,NA,-4.02,1.81,20210000,17810000,322880
"5149","PROG",55.79,"M",40.64,"M",2.93,"M",3.35,7.2,55790000,40640000,2930000
"5150","PROV",7.44,"M",5.96,"M",73294,NA,13.87,1.23,7440000,5960000,73294
"5151","PRPH",15.15,"M",12.34,"M",99651,NA,-11.01,0.81,15150000,12340000,99651
"5152","PRPL",40.37,"M",63.52,"M",2.58,"M",8.68,4.06,40370000,63520000,2580000
"5153","PRPO",17.23,"M",17.01,"M",1.15,"M",-2.57,6.75,17230000,17010000,1150000
"5154","PRQR",50.14,"M",40.77,"M",910866,NA,4.6,2.23,50140000,40770000,910866
"5155","PRSRU",32.5,"M",NA,NA,34397,NA,-39.11,NA,32500000,NA,34397
"5156","PRTA",39.9,"M",39.88,"M",709034,NA,5.14,1.78,39900000,39880000,709034
"5157","PRTC",28.59,"M",NA,NA,1772,NA,-28.78,NA,28590000,NA,1772
"5158","PRTH",67.22,"M",7.05,"M",213457,NA,8.53,3.03,67220000,7050000,213457
"5159","PRTK",45.64,"M",39.65,"M",4.4,"M",9.25,11.09,45640000,39650000,4400000
"5160","PRTS",47.93,"M",37.11,"M",7.78,"M",7.52,20.97,47930000,37110000,7780000
"5161","PRVB",62.74,"M",50.69,"M",2.86,"M",-16.05,5.64,62740000,50690000,2860000
"5162","PS",122.73,"M",107.17,"M",6.47,"M",12.89,6.04,122730000,107170000,6470000
"5163","PSAC",25.74,"M",NA,NA,2.7,"M",3104.61,NA,25740000,NA,2700000
"5164","PSACU",20.54,"M",15.1,"M",1779,NA,444.04,0.01,20540000,15100000,1779
"5165","PSACW",NA,NA,NA,NA,38823,NA,-47.32,NA,NA,NA,38823
"5166","PSEC",385.66,"M",278.2,"M",15.76,"M",-16.11,5.66,385660000,278200000,15760000
"5167","PSHG",5.08,"M",2.15,"M",6246,NA,-72.6,0.29,5080000,2150000,6246
"5168","PSMT",30.74,"M",23.33,"M",754952,NA,5.19,3.24,30740000,23330000,754952
"5169","PSNL",42.88,"M",34,"M",2,"M",9.86,5.87,42880000,3.4e+07,2e+06
"5170","PSTI",31.53,"M",24.92,"M",558924,NA,-43.37,2.24,31530000,24920000,558924
"5171","PSTV",21.11,"M",4.51,"M",154300,NA,2.66,3.42,21110000,4510000,154300
"5172","PSTX",61.82,"M",33.19,"M",2.31,"M",23.33,6.95,61820000,33190000,2310000
"5173","PT",35.86,"M",NA,NA,176001,NA,-28.91,NA,35860000,NA,176001
"5174","PTC",116.81,"M",105.03,"M",1.51,"M",8.36,1.44,116810000,105030000,1510000
"5175","PTCT",68.24,"M",65.81,"M",4.01,"M",-1.95,6.1,68240000,65810000,4010000
"5176","PTE",60.13,"M",30.48,"M",3.95,"M",2.42,12.97,60130000,30480000,3950000
"5177","PTEN",187.74,"M",183.12,"M",17.64,"M",-5.61,9.64,187740000,183120000,17640000
"5178","PTGX",34.43,"M",36.03,"M",2.78,"M",1.77,7.73,34430000,36030000,2780000
"5179","PTIC",23,"M",NA,NA,41227,NA,4761.67,NA,2.3e+07,NA,41227
"5180","PTICU",23,"M",NA,NA,1247,NA,-76.16,NA,2.3e+07,NA,1247
"5181","PTICW",NA,NA,NA,NA,4258,NA,187.51,NA,NA,NA,4258
"5182","PTMN",75.16,"M",67.33,"M",215990,NA,29.13,0.32,75160000,67330000,215990
"5183","PTNR",183.72,"M",182.66,"M",12613,NA,-24.68,0.01,183720000,182660000,12613
"5184","PTON",254.87,"M",252.35,"M",15.13,"M",17.88,6,254870000,252350000,15130000
"5185","PTPI",9.77,"M",6.14,"M",69300,NA,234.17,1.13,9770000,6140000,69300
"5186","PTRS",17.81,"M",9.73,"M",137376,NA,10.56,1.41,17810000,9730000,137376
"5187","PTSI",5.73,"M",1.73,"M",18631,NA,-3.1,1.08,5730000,1730000,18631
"5188","PTVCA",NA,NA,1.62,"M",8190,NA,-11.3,0.51,NA,1620000,8190
"5189","PTVCB",11.66,"M",8.25,"M",144967,NA,6.41,1.76,11660000,8250000,144967
"5190","PTVE",177.16,"M",42.62,"M",1.09,"M",-4.88,2.56,177160000,42620000,1090000
"5191","PUBM",6.79,"M",2.35,"M",1.89,"M",24.54,80.32,6790000,2350000,1890000
"5192","PULM",56.11,"M",54.91,"M",1.04,"M",1017.66,1.9,56110000,54910000,1040000
"5193","PUYI",NA,NA,NA,NA,29166,NA,0.67,NA,NA,NA,29166
"5194","PVAC",15.18,"M",15.09,"M",1.25,"M",-4.55,8.28,15180000,15090000,1250000
"5195","PVBC",19.43,"M",16.54,"M",156609,NA,2.26,0.95,19430000,16540000,156609
"5196","PWFL",35.53,"M",24.73,"M",545241,NA,-7.71,2.2,35530000,24730000,545241
"5197","PWOD",7.05,"M",6.75,"M",50574,NA,29.04,0.75,7050000,6750000,50574
"5198","PXLW",46.94,"M",42.23,"M",1.25,"M",7.27,2.97,46940000,42230000,1250000
"5199","PXS",21.56,"M",4.12,"M",191957,NA,167.04,4.66,21560000,4120000,191957
"5200","PXSAP",2e+05,NA,NA,NA,540,NA,-49.39,NA,2e+05,NA,540
"5201","PXSAW",NA,NA,NA,NA,833,NA,50.91,NA,NA,NA,833
"5202","PYPD",17.05,"M",12.21,"M",43151,NA,-21.5,0.35,17050000,12210000,43151
"5203","PYPL",1.17,"B",1.17,"B",13.61,"M",-13.76,1.16,1.17e+09,1.17e+09,13610000
"5204","PZZA",32.95,"M",31.02,"M",2.47,"M",-16.35,7.97,32950000,31020000,2470000
"5205","QADA",17.37,"M",11.98,"M",323602,NA,5.56,2.7,17370000,11980000,323602
"5206","QADB",3.33,"M",784527,NA,1333,NA,-35.42,0.17,3330000,784527,1333
"5207","QCOM",1.13,"B",1.13,"B",17.23,"M",25.46,1.52,1.13e+09,1.13e+09,17230000
"5208","QCRH",15.81,"M",14.82,"M",145981,NA,3.21,0.99,15810000,14820000,145981
"5209","QDEL",42.32,"M",37.31,"M",2.43,"M",-7.56,6.52,42320000,37310000,2430000
"5210","QELL",37.95,"M",NA,NA,316240,NA,-32.32,NA,37950000,NA,316240
"5211","QELLU",33,"M",NA,NA,1363,NA,-84.5,NA,3.3e+07,NA,1363
"5212","QELLW",NA,NA,NA,NA,56622,NA,83.75,NA,NA,NA,56622
"5213","QFIN",126.8,"M",105.25,"M",1.85,"M",107.75,1.75,126800000,105250000,1850000
"5214","QH",45.01,"M",NA,NA,5091,NA,-49.17,NA,45010000,NA,5091
"5215","QIWI",51.49,"M",NA,NA,1.18,"M",-3.34,NA,51490000,NA,1180000
"5216","QK",35.51,"M",34.85,"M",33172,NA,125.77,0.1,35510000,34850000,33172
"5217","QLGN",23.06,"M",26.47,"M",1.8,"M",-9.36,6.81,23060000,26470000,1800000
"5218","QLI",35.75,"M",NA,NA,61824,NA,-14.61,NA,35750000,NA,61824
"5219","QLYS",39.21,"M",33.24,"M",4.65,"M",-10.21,13.99,39210000,33240000,4650000
"5220","QMCO",56.66,"M",49.26,"M",577289,NA,-34.3,1.17,56660000,49260000,577289
"5221","QNST",53.3,"M",48.28,"M",959913,NA,-6.79,1.99,53300000,48280000,959913
"5222","QRHC",15.43,"M",13.49,"M",17999,NA,113.06,0.13,15430000,13490000,17999
"5223","QRTEA",387.84,"M",378.99,"M",12.71,"M",-21,3.35,387840000,378990000,12710000
"5224","QRTEB",29.38,"M",1.04,"M",296,NA,2590.91,0.03,29380000,1040000,296
"5225","QRTEP",12.5,"M",NA,NA,49633,NA,-16.98,NA,12500000,NA,49633
"5226","QRVO",113.26,"M",112.66,"M",2.82,"M",56.42,2.51,113260000,112660000,2820000
"5227","QTNT",101.13,"M",73.28,"M",4.2,"M",-10.16,5.73,101130000,73280000,4200000
"5228","QTRX",35.41,"M",28.72,"M",497114,NA,15.52,1.73,35410000,28720000,497114
"5229","QTT",NA,NA,131.43,"M",12.31,"M",-4.54,9.36,NA,131430000,12310000
"5230","QUIK",11.07,"M",10.88,"M",57401,NA,43.04,0.53,11070000,10880000,57401
"5231","QUMU",17.54,"M",15.02,"M",137503,NA,-3.78,0.92,17540000,15020000,137503
"5232","QURE",44.5,"M",36.97,"M",2.97,"M",-5.65,8.03,44500000,36970000,2970000
"5233","RAACU",28.75,"M",NA,NA,22088,NA,1278.78,NA,28750000,NA,22088
"5234","RACA",14.04,"M",12.69,"M",96508,NA,-6.51,0.76,14040000,12690000,96508
"5235","RADA",43.72,"M",37.93,"M",211732,NA,-6.53,0.56,43720000,37930000,211732
"5236","RADI",48.43,"M",53.42,"M",726353,NA,-11.36,1.36,48430000,53420000,726353
"5237","RAIL",15.53,"M",11.29,"M",133617,NA,-50.62,1.18,15530000,11290000,133617
"5238","RAND",2.58,"M",825612,NA,44,NA,-97.18,0.01,2580000,825612,44
"5239","RAPT",24.56,"M",11.85,"M",976765,NA,19.92,8.25,24560000,11850000,976765
"5240","RARE",65.49,"M",62.58,"M",5.31,"M",-0.36,8.48,65490000,62580000,5310000
"5241","RAVE",18,"M",17.29,"M",136426,NA,1119.29,0.79,1.8e+07,17290000,136426
"5242","RAVN",35.85,"M",35.27,"M",649518,NA,-14.5,1.84,35850000,35270000,649518
"5243","RBB",19.57,"M",15.44,"M",156727,NA,11.18,1.02,19570000,15440000,156727
"5244","RBBN",145.4,"M",138.29,"M",1.61,"M",10.18,1.17,145400000,138290000,1610000
"5245","RBCAA",18.7,"M",9.48,"M",147979,NA,13.76,1.56,18700000,9480000,147979
"5246","RBCN",2.42,"M",2.26,"M",43517,NA,15.15,1.92,2420000,2260000,43517
"5247","RBKB",15.92,"M",3.89,"M",569,NA,-76,0.01,15920000,3890000,569
"5248","RBNC",16.63,"M",14.27,"M",144289,NA,-24.46,1.01,16630000,14270000,144289
"5249","RCEL",1.07,"M",105.05,"M",417148,NA,-11.22,0.4,1070000,105050000,417148
"5250","RCHG",20.04,"M",NA,NA,13359,NA,-36.91,NA,20040000,NA,13359
"5251","RCHGU",20.04,"M",NA,NA,876,NA,66.86,NA,20040000,NA,876
"5252","RCHGW",NA,NA,NA,NA,15133,NA,-52.94,NA,NA,NA,15133
"5253","RCII",54.17,"M",53.84,"M",1.51,"M",-13.29,2.81,54170000,53840000,1510000
"5254","RCKT",59.84,"M",56.34,"M",8.19,"M",-1.34,14.53,59840000,56340000,8190000
"5255","RCKY",7.25,"M",6.7,"M",219010,NA,3.13,3.27,7250000,6700000,219010
"5256","RCM",255.95,"M",142.39,"M",3.05,"M",-16.38,2.14,255950000,142390000,3050000
"5257","RCMT",11.95,"M",8.85,"M",156679,NA,52.71,1.77,11950000,8850000,156679
"5258","RCON",17.92,"M",5.19,"M",912522,NA,14.36,17.58,17920000,5190000,912522
"5259","RDCM",13.94,"M",11.07,"M",16751,NA,41.9,0.15,13940000,11070000,16751
"5260","RDFN",103.21,"M",97.64,"M",5.58,"M",-14.19,5.72,103210000,97640000,5580000
"5261","RDHL",40.66,"M",35.4,"M",2.41,"M",-5.91,6.8,40660000,35400000,2410000
"5262","RDI",20.07,"M",16.59,"M",291276,NA,-6.88,1.76,20070000,16590000,291276
"5263","RDIB",NA,NA,260053,NA,570,NA,5.36,0.22,NA,260053,570
"5264","RDNT",51.64,"M",43.34,"M",1.02,"M",-1.45,2.35,51640000,43340000,1020000
"5265","RDUS",46.55,"M",46.45,"M",5.65,"M",1.41,12.17,46550000,46450000,5650000
"5266","RDVT",12.15,"M",6.15,"M",823693,NA,-2.98,13.39,12150000,6150000,823693
"5267","RDWR",46.16,"M",39.76,"M",955883,NA,-10.72,2.4,46160000,39760000,955883
"5268","REAL",89.3,"M",80.66,"M",10.83,"M",4.51,13.43,89300000,80660000,10830000
"5269","REDU",56.38,"M",56.23,"M",86876,NA,61.79,0.15,56380000,56230000,86876
"5270","REED",81.72,"M",53.72,"M",349269,NA,-0.93,0.65,81720000,53720000,349269
"5271","REFR",31.58,"M",25.52,"M",1.62,"M",1.32,6.35,31580000,25520000,1620000
"5272","REG",169.83,"M",167.97,"M",3.45,"M",-11.18,2.05,169830000,167970000,3450000
"5273","REGI",39.33,"M",38.13,"M",4.97,"M",-5.22,13.04,39330000,38130000,4970000
"5274","REGN",104.54,"M",102.28,"M",2.11,"M",8.78,2.06,104540000,102280000,2110000
"5275","REKR",34.52,"M",26.57,"M",1.19,"M",-4.47,4.5,34520000,26570000,1190000
"5276","RELL",11.11,"M",10.09,"M",20921,NA,-35.08,0.21,11110000,10090000,20921
"5277","REPH",23.64,"M",19.68,"M",1.34,"M",-7.34,6.78,23640000,19680000,1340000
"5278","REPL",46.49,"M",28.89,"M",2.62,"M",4.7,9.06,46490000,28890000,2620000
"5279","RESN",54.18,"M",47.36,"M",4.7,"M",-7,9.93,54180000,47360000,4700000
"5280","RETA",31.07,"M",29.1,"M",3.29,"M",4.16,11.3,31070000,29100000,3290000
"5281","RETO",24.14,"M",14.7,"M",35950,NA,-24.45,0.24,24140000,14700000,35950
"5282","REYN",209.7,"M",54.09,"M",3.3,"M",0.24,6.09,209700000,54090000,3300000
"5283","RFIL",9.85,"M",8.3,"M",47345,NA,172.3,0.57,9850000,8300000,47345
"5284","RGCO",8.22,"M",7.17,"M",64752,NA,-4.72,0.9,8220000,7170000,64752
"5285","RGEN",54.77,"M",50.07,"M",1.42,"M",8.11,2.83,54770000,50070000,1420000
"5286","RGLD",65.61,"M",65.37,"M",1.25,"M",7.05,1.91,65610000,65370000,1250000
"5287","RGLS",66.9,"M",56.75,"M",2.76,"M",15.99,4.87,66900000,56750000,2760000
"5288","RGNX",41.67,"M",37.55,"M",2.66,"M",9.18,7.08,41670000,37550000,2660000
"5289","RGP",32.51,"M",30.53,"M",270412,NA,-23.8,0.89,32510000,30530000,270412
"5290","RIBT",41.97,"M",39.51,"M",53452,NA,-3.37,0.14,41970000,39510000,53452
"5291","RICK",9,"M",7.92,"M",429504,NA,-18.49,5.42,9e+06,7920000,429504
"5292","RIDE",164.95,"M",99.47,"M",5.6,"M",7.3,5.63,164950000,99470000,5600000
"5293","RIGL",168.98,"M",168.48,"M",19.36,"M",-7.65,11.49,168980000,168480000,19360000
"5294","RILY",26.84,"M",15.88,"M",596057,NA,1.48,3.75,26840000,15880000,596057
"5295","RILYG",4.9,"M",NA,NA,4715,NA,-35.97,NA,4900000,NA,4715
"5296","RILYH",5.09,"M",NA,NA,3140,NA,-9.01,NA,5090000,NA,3140
"5297","RILYI",4.52,"M",NA,NA,6924,NA,-36.23,NA,4520000,NA,6924
"5298","RILYL",1.39,"M",NA,NA,1736,NA,-21.27,NA,1390000,NA,1736
"5299","RILYM",5.24,"M",NA,NA,6833,NA,13.79,NA,5240000,NA,6833
"5300","RILYN",5.39,"M",NA,NA,31174,NA,1.53,NA,5390000,NA,31174
"5301","RILYO",4.42,"M",NA,NA,1953,NA,51.28,NA,4420000,NA,1953
"5302","RILYP",2.53,"M",NA,NA,14350,NA,25.37,NA,2530000,NA,14350
"5303","RILYT",8,"M",NA,NA,8161,NA,693.1,NA,8e+06,NA,8161
"5304","RILYZ",NA,NA,NA,NA,10143,NA,4.18,NA,NA,NA,10143
